XY-OHF;26-07-2011;26-07-2011;26-07-2011;26-07-2011;false;35;250711-MSQ-NCL-6281-XY-OHF;NCL;MSQ;advanced condition failed
XY-CMJ;08-10-2014;08-10-2014;08-10-2014;08-10-2014;false;45;071014-GRO-ORY-8526-XY-CMJ;ORY;GRO;advanced condition failed
XY-ZMF;10-07-2010;10-07-2010;10-07-2010;10-07-2010;false;;090710-NTE-RVN-8626-XY-ZMF;RVN;NTE;advanced condition failed
XY-IWX;30-03-2016;30-03-2016;30-03-2016;30-03-2016;false;47;290316-PRG-SUF-4933-XY-IWX;SUF;PRG;advanced condition failed
XY-ZWJ;21-04-2011;21-04-2011;21-04-2011;21-04-2011;false;69;200411-SAW-PSR-6925-XY-ZWJ;PSR;SAW;advanced condition failed
XY-LQZ;23-07-2014;23-07-2014;23-07-2014;23-07-2014;false;21;220714-AAL-WMI-6448-XY-LQZ;WMI;AAL;advanced condition failed
XY-JXR;21-03-2014;21-03-2014;21-03-2014;21-03-2014;false;46;200314-LIS-SOF-9442-XY-JXR;SOF;LIS;advanced condition failed
XY-IOO;21-06-2011;21-06-2011;21-06-2011;21-06-2011;false;17;200611-TZL-SCQ-9531-XY-IOO;SCQ;TZL;advanced condition failed
XY-JXR;03-04-2016;03-04-2016;03-04-2016;03-04-2016;false;;020416-IST-SAW-3628-XY-JXR;SAW;IST;advanced condition failed
XY-OHF;03-01-2016;03-01-2016;03-01-2016;03-01-2016;false;00;020116-WRO-LIL-6777-XY-OHF;LIL;WRO;advanced condition failed
XY-IOO;25-12-2013;25-12-2013;25-12-2013;25-12-2013;false;82;241213-PMO-CLJ-5437-XY-IOO;CLJ;PMO;advanced condition failed
XY-NHZ;25-01-2010;25-01-2010;25-01-2010;25-01-2010;false;99;240110-AJA-TPS-1368-XY-NHZ;TPS;AJA;advanced condition failed
XY-ZMF;10-10-2013;10-10-2013;10-10-2013;10-10-2013;false;76;091013-PMO-BTS-4725-XY-ZMF;BTS;PMO;advanced condition failed
XY-OHF;04-06-2011;04-06-2011;04-06-2011;04-06-2011;false;58;030611-SNN-ODS-1534-XY-OHF;ODS;SNN;advanced condition failed
XY-FBA;08-10-2010;08-10-2010;08-10-2010;08-10-2010;false;44;071010-TZL-ALA-5224-XY-FBA;ALA;TZL;advanced condition failed
XY-NMY;21-09-2013;21-09-2013;21-09-2013;21-09-2013;false;;200913-TIV-LTN-1564-XY-NMY;LTN;TIV;advanced condition failed
XY-LYP;01-07-2016;01-07-2016;01-07-2016;01-07-2016;false;47;300616-TZX-CGN-4247-XY-LYP;CGN;TZX;advanced condition failed
XY-YAZ;12-07-2011;12-07-2011;12-07-2011;12-07-2011;false;65;110711-SXB-IAS-6367-XY-YAZ;IAS;SXB;advanced condition failed
XY-OHF;17-07-2013;17-07-2013;17-07-2013;17-07-2013;false;11;160713-FDH-BOO-5965-XY-OHF;BOO;FDH;advanced condition failed
XY-NHZ;24-09-2013;24-09-2013;24-09-2013;24-09-2013;false;83;230913-CHQ-KEF-9785-XY-NHZ;KEF;CHQ;advanced condition failed
XY-ALV;07-06-2013;07-06-2013;07-06-2013;07-06-2013;false;71;060613-LTN-SVQ-8385-XY-ALV;SVQ;LTN;advanced condition failed
XY-OHF;04-06-2016;04-06-2016;04-06-2016;04-06-2016;false;01;030616-HAJ-LEI-1348-XY-OHF;LEI;HAJ;advanced condition failed
XY-OHF;03-12-2014;03-12-2014;03-12-2014;03-12-2014;false;02;021214-PSA-BRN-9849-XY-OHF;BRN;PSA;advanced condition failed
XY-OZH;16-06-2012;16-06-2012;16-06-2012;16-06-2012;false;09;150612-AAL-OSL-8889-XY-OZH;OSL;AAL;advanced condition failed
XY-NMY;17-08-2015;17-08-2015;17-08-2015;17-08-2015;false;32;160815-GDN-BOJ-5821-XY-NMY;BOJ;GDN;advanced condition failed
XY-ZDY;18-12-2012;18-12-2012;18-12-2012;18-12-2012;false;18;171212-SCQ-PFO-6225-XY-ZDY;PFO;SCQ;advanced condition failed
XY-YAZ;09-05-2010;09-05-2010;09-05-2010;09-05-2010;false;93;080510-SVQ-RVN-4112-XY-YAZ;RVN;SVQ;advanced condition failed
XY-LQZ;16-09-2010;16-09-2010;16-09-2010;16-09-2010;false;42;150910-EDI-WRO-3962-XY-LQZ;WRO;EDI;advanced condition failed
XY-MBJ;05-11-2010;05-11-2010;05-11-2010;05-11-2010;false;43;041110-VCE-MUC-9727-XY-MBJ;MUC;VCE;advanced condition failed
XY-CMJ;13-06-2013;13-06-2013;13-06-2013;13-06-2013;false;57;120613-EXT-WAW-4787-XY-CMJ;WAW;EXT;advanced condition failed
XY-FBA;11-04-2014;11-04-2014;11-04-2014;11-04-2014;false;14;100414-CAG-EIN-3634-XY-FBA;EIN;CAG;advanced condition failed
XY-CMJ;20-04-2011;20-04-2011;20-04-2011;20-04-2011;false;15;190411-AOI-PSR-1947-XY-CMJ;PSR;AOI;advanced condition failed
XY-YTM;26-04-2014;26-04-2014;26-04-2014;26-04-2014;false;21;250414-INN-DEB-5776-XY-YTM;DEB;INN;advanced condition failed
XY-IOO;10-05-2015;10-05-2015;10-05-2015;10-05-2015;false;;090515-KEF-PMO-4667-XY-IOO;PMO;KEF;advanced condition failed
XY-OFW;17-09-2014;17-09-2014;17-09-2014;17-09-2014;false;65;160914-ORY-ZAZ-9682-XY-OFW;ZAZ;ORY;advanced condition failed
XY-MBJ;21-10-2011;21-10-2011;21-10-2011;21-10-2011;false;43;201011-KIV-TIV-3364-XY-MBJ;TIV;KIV;advanced condition failed
XY-IOO;22-05-2015;22-05-2015;22-05-2015;22-05-2015;false;;210515-IAS-MPL-7941-XY-IOO;MPL;IAS;advanced condition failed
XY-OFW;04-03-2011;04-03-2011;04-03-2011;04-03-2011;false;89;030311-GVA-CIY-1836-XY-OFW;CIY;GVA;advanced condition failed
XY-IWX;03-08-2014;03-08-2014;03-08-2014;03-08-2014;false;25;020814-PEG-PRN-5243-XY-IWX;PRN;PEG;advanced condition failed
XY-OFW;26-07-2016;26-07-2016;26-07-2016;26-07-2016;false;08;250716-VST-LIL-5448-XY-OFW;LIL;VST;advanced condition failed
XY-OZH;30-07-2016;30-07-2016;30-07-2016;30-07-2016;false;85;290716-PSR-BFS-6616-XY-OZH;BFS;PSR;advanced condition failed
XY-PZC;05-06-2012;05-06-2012;05-06-2012;05-06-2012;false;22;040612-ACE-SKG-4825-XY-PZC;SKG;ACE;advanced condition failed
XY-OFW;06-03-2014;06-03-2014;06-03-2014;06-03-2014;false;26;050314-BIQ-BGY-5164-XY-OFW;BGY;BIQ;advanced condition failed
XY-LQZ;03-09-2012;03-09-2012;03-09-2012;03-09-2012;false;;020912-TSE-MAN-1438-XY-LQZ;MAN;TSE;advanced condition failed
XY-OHF;14-04-2014;14-04-2014;14-04-2014;14-04-2014;false;28;130414-TKU-IAS-4889-XY-OHF;IAS;TKU;advanced condition failed
XY-NMY;28-03-2016;28-03-2016;28-03-2016;28-03-2016;false;61;270316-GRZ-KIV-2524-XY-NMY;KIV;GRZ;advanced condition failed
XY-LQZ;01-11-2012;01-11-2012;01-11-2012;01-11-2012;false;28;311012-FKB-OVD-6811-XY-LQZ;OVD;FKB;advanced condition failed
XY-CMJ;29-05-2015;29-05-2015;29-05-2015;29-05-2015;false;;280515-CDG-WMI-9634-XY-CMJ;WMI;CDG;advanced condition failed
XY-IOO;07-09-2016;07-09-2016;07-09-2016;07-09-2016;false;44;060916-SOU-ALC-7859-XY-IOO;ALC;SOU;advanced condition failed
XY-ZMF;28-07-2014;28-07-2014;28-07-2014;28-07-2014;false;23;270714-PRN-AGP-8274-XY-ZMF;AGP;PRN;advanced condition failed
XY-NHZ;09-02-2016;09-02-2016;09-02-2016;09-02-2016;false;84;080216-HEL-BJV-1622-XY-NHZ;BJV;HEL;advanced condition failed
XY-ZDY;08-07-2014;08-07-2014;08-07-2014;08-07-2014;false;26;070714-AES-TSR-2437-XY-ZDY;TSR;AES;advanced condition failed
XY-ZWJ;17-05-2011;17-05-2011;17-05-2011;17-05-2011;false;13;160511-DTM-GRQ-8798-XY-ZWJ;GRQ;DTM;advanced condition failed
XY-OZH;04-08-2012;04-08-2012;04-08-2012;04-08-2012;false;68;030812-BIA-TSR-2232-XY-OZH;TSR;BIA;advanced condition failed
XY-PZC;06-06-2013;06-06-2013;06-06-2013;06-06-2013;false;71;050613-SUF-IBZ-3795-XY-PZC;IBZ;SUF;advanced condition failed
XY-CMJ;23-09-2015;23-09-2015;23-09-2015;23-09-2015;false;89;220915-KLU-SVO-1819-XY-CMJ;SVO;KLU;advanced condition failed
XY-OZH;13-06-2012;13-06-2012;13-06-2012;13-06-2012;false;16;120612-LBA-CTA-8431-XY-OZH;CTA;LBA;advanced condition failed
XY-FBA;23-10-2015;23-10-2015;23-10-2015;23-10-2015;false;95;221015-ORK-CFU-6228-XY-FBA;CFU;ORK;advanced condition failed
XY-NHZ;02-11-2013;02-11-2013;02-11-2013;02-11-2013;false;73;011113-TRF-HER-3212-XY-NHZ;HER;TRF;advanced condition failed
XY-CMJ;05-04-2014;05-04-2014;05-04-2014;05-04-2014;false;97;040414-HER-VNO-3353-XY-CMJ;VNO;HER;advanced condition failed
XY-JXR;17-03-2014;17-03-2014;17-03-2014;17-03-2014;false;;160314-FUE-TSF-3113-XY-JXR;TSF;FUE;advanced condition failed
XY-YAZ;24-04-2012;24-04-2012;24-04-2012;24-04-2012;false;16;230412-TLN-GRQ-6154-XY-YAZ;GRQ;TLN;advanced condition failed
XY-NHZ;24-09-2014;24-09-2014;24-09-2014;24-09-2014;false;;230914-ADB-TZX-7269-XY-NHZ;TZX;ADB;advanced condition failed
XY-IWX;09-08-2012;09-08-2012;09-08-2012;09-08-2012;false;45;080812-BOJ-DUS-7549-XY-IWX;DUS;BOJ;advanced condition failed
XY-PZC;01-01-2011;01-01-2011;01-01-2011;01-01-2011;false;;311210-CPH-DME-5311-XY-PZC;DME;CPH;advanced condition failed
XY-ZWJ;18-10-2013;18-10-2013;18-10-2013;18-10-2013;false;01;171013-DUS-SJJ-3367-XY-ZWJ;SJJ;DUS;advanced condition failed
XY-LQZ;24-04-2012;24-04-2012;24-04-2012;24-04-2012;false;;230412-AOI-AER-5889-XY-LQZ;AER;AOI;advanced condition failed
XY-ZMF;04-12-2013;04-12-2013;04-12-2013;04-12-2013;false;35;031213-PRG-BRN-6271-XY-ZMF;BRN;PRG;advanced condition failed
XY-ZMF;01-04-2015;01-04-2015;01-04-2015;01-04-2015;false;;310315-SVQ-ARN-3285-XY-ZMF;ARN;SVQ;advanced condition failed
XY-ALV;20-08-2015;20-08-2015;20-08-2015;20-08-2015;false;69;190815-ARN-LTN-1629-XY-ALV;LTN;ARN;advanced condition failed
XY-ZMF;13-09-2010;13-09-2010;13-09-2010;13-09-2010;false;63;120910-NAP-ADA-9723-XY-ZMF;ADA;NAP;advanced condition failed
XY-OZH;04-11-2010;04-11-2010;04-11-2010;04-11-2010;false;;031110-VNO-DBV-4937-XY-OZH;DBV;VNO;advanced condition failed
XY-YTM;03-06-2013;03-06-2013;03-06-2013;03-06-2013;false;38;020613-DSA-GOT-1841-XY-YTM;GOT;DSA;advanced condition failed
XY-FBA;14-03-2010;14-03-2010;14-03-2010;14-03-2010;false;02;130310-SNN-SVO-2262-XY-FBA;SVO;SNN;advanced condition failed
XY-LYP;29-10-2014;29-10-2014;29-10-2014;29-10-2014;false;73;281014-OPO-NCL-3213-XY-LYP;NCL;OPO;advanced condition failed
XY-CMJ;29-05-2013;29-05-2013;29-05-2013;29-05-2013;false;08;280513-TSE-LPA-5245-XY-CMJ;LPA;TSE;advanced condition failed
XY-IOO;08-06-2010;08-06-2010;08-06-2010;08-06-2010;false;29;070610-OST-ESB-7983-XY-IOO;ESB;OST;advanced condition failed
XY-IOO;23-10-2012;23-10-2012;23-10-2012;23-10-2012;false;07;221012-POZ-OST-4726-XY-IOO;OST;POZ;advanced condition failed
XY-FBA;25-08-2010;25-08-2010;25-08-2010;25-08-2010;false;98;240810-LPL-VRN-5294-XY-FBA;VRN;LPL;advanced condition failed
XY-ZDY;20-05-2016;20-05-2016;20-05-2016;20-05-2016;false;97;190516-CHQ-HAJ-2579-XY-ZDY;HAJ;CHQ;advanced condition failed
XY-NHZ;11-10-2013;11-10-2013;11-10-2013;11-10-2013;false;;101013-SOU-BRS-7993-XY-NHZ;BRS;SOU;advanced condition failed
XY-JXR;01-10-2016;01-10-2016;01-10-2016;01-10-2016;false;16;300916-EVN-SXF-8989-XY-JXR;SXF;EVN;advanced condition failed
XY-IOO;04-08-2016;04-08-2016;04-08-2016;04-08-2016;false;14;030816-CHQ-MSQ-6538-XY-IOO;MSQ;CHQ;advanced condition failed
XY-LQZ;10-10-2016;10-10-2016;10-10-2016;10-10-2016;false;72;091016-AES-TLL-1981-XY-LQZ;TLL;AES;advanced condition failed
XY-IOO;26-10-2011;26-10-2011;26-10-2011;26-10-2011;false;87;251011-GDN-BVA-6313-XY-IOO;BVA;GDN;advanced condition failed
XY-NHZ;04-02-2014;04-02-2014;04-02-2014;04-02-2014;false;58;030214-BVA-LGW-1728-XY-NHZ;LGW;BVA;advanced condition failed
XY-ZDY;26-06-2013;26-06-2013;26-06-2013;26-06-2013;false;14;250613-LIS-FMO-3597-XY-ZDY;FMO;LIS;advanced condition failed
XY-FBA;19-04-2011;19-04-2011;19-04-2011;19-04-2011;false;11;180411-FMM-KEF-9112-XY-FBA;KEF;FMM;advanced condition failed
XY-YTM;22-09-2010;22-09-2010;22-09-2010;22-09-2010;false;25;210910-REU-CRL-4558-XY-YTM;CRL;REU;advanced condition failed
XY-LYP;19-06-2013;19-06-2013;19-06-2013;19-06-2013;false;65;180613-RNS-ACE-8892-XY-LYP;ACE;RNS;advanced condition failed
XY-OFW;03-08-2013;03-08-2013;03-08-2013;03-08-2013;false;92;020813-TRD-EXT-9263-XY-OFW;EXT;TRD;advanced condition failed
XY-JXR;08-01-2013;08-01-2013;08-01-2013;08-01-2013;false;46;070113-LTN-IAS-3876-XY-JXR;IAS;LTN;advanced condition failed
XY-IWX;30-05-2010;30-05-2010;30-05-2010;30-05-2010;false;46;290510-HUY-RTM-6848-XY-IWX;RTM;HUY;advanced condition failed
XY-CMJ;01-08-2015;01-08-2015;01-08-2015;01-08-2015;false;98;310715-DME-TFS-7581-XY-CMJ;TFS;DME;advanced condition failed
XY-NHZ;01-07-2016;01-07-2016;01-07-2016;01-07-2016;false;;300616-GRZ-JTR-8392-XY-NHZ;JTR;GRZ;advanced condition failed
XY-ALV;22-01-2012;22-01-2012;22-01-2012;22-01-2012;false;13;210112-AAL-TKU-1187-XY-ALV;TKU;AAL;advanced condition failed
XY-ZWJ;21-12-2014;21-12-2014;21-12-2014;21-12-2014;false;98;201214-NOC-NTE-7773-XY-ZWJ;NTE;NOC;advanced condition failed
XY-OZH;11-05-2010;11-05-2010;11-05-2010;11-05-2010;false;11;100510-GOA-PDL-6585-XY-OZH;PDL;GOA;advanced condition failed
XY-JXR;16-03-2014;16-03-2014;16-03-2014;16-03-2014;false;48;150314-BSL-LIS-9386-XY-JXR;LIS;BSL;advanced condition failed
XY-PZC;05-10-2014;05-10-2014;05-10-2014;05-10-2014;false;;041014-BTS-CTA-9923-XY-PZC;CTA;BTS;advanced condition failed
XY-IOO;31-03-2012;31-03-2012;31-03-2012;31-03-2012;false;34;300312-TFN-CPH-8181-XY-IOO;CPH;TFN;advanced condition failed
XY-ALV;29-08-2015;29-08-2015;29-08-2015;29-08-2015;false;67;280815-MSQ-NAP-9124-XY-ALV;NAP;MSQ;advanced condition failed
XY-NHZ;31-05-2013;31-05-2013;31-05-2013;31-05-2013;false;;300513-TBS-DTM-7878-XY-NHZ;DTM;TBS;advanced condition failed
XY-MBJ;12-09-2016;12-09-2016;12-09-2016;12-09-2016;false;11;110916-ZRH-MRS-1268-XY-MBJ;MRS;ZRH;advanced condition failed
XY-FBA;02-12-2010;02-12-2010;02-12-2010;02-12-2010;false;16;011210-POZ-RUN-9661-XY-FBA;RUN;POZ;advanced condition failed
XY-LQZ;10-08-2013;10-08-2013;10-08-2013;10-08-2013;false;01;090813-NUE-SOU-8561-XY-LQZ;SOU;NUE;advanced condition failed
XY-PZC;21-04-2011;21-04-2011;21-04-2011;21-04-2011;false;64;200411-BOJ-GRQ-5615-XY-PZC;GRQ;BOJ;advanced condition failed
XY-IWX;11-10-2013;11-10-2013;11-10-2013;11-10-2013;false;75;101013-FLR-OVB-2588-XY-IWX;OVB;FLR;advanced condition failed
XY-ZDY;04-12-2015;04-12-2015;04-12-2015;04-12-2015;false;51;031215-TPS-NYO-5333-XY-ZDY;NYO;TPS;advanced condition failed
XY-CMJ;15-12-2011;15-12-2011;15-12-2011;15-12-2011;false;97;141211-LYS-CHQ-4162-XY-CMJ;CHQ;LYS;advanced condition failed
XY-CMJ;17-08-2010;17-08-2010;17-08-2010;17-08-2010;false;41;160810-AOI-BEG-1881-XY-CMJ;BEG;AOI;advanced condition failed
XY-LYP;03-10-2011;03-10-2011;03-10-2011;03-10-2011;false;22;021011-KEF-REU-9153-XY-LYP;REU;KEF;advanced condition failed
XY-CMJ;17-07-2016;17-07-2016;17-07-2016;17-07-2016;false;35;160716-AAL-MRS-5612-XY-CMJ;MRS;AAL;advanced condition failed
XY-YTM;24-01-2012;24-01-2012;24-01-2012;24-01-2012;false;85;230112-AMS-PMO-1761-XY-YTM;PMO;AMS;advanced condition failed
XY-YTM;27-05-2012;27-05-2012;27-05-2012;27-05-2012;false;84;260512-BLQ-SKG-5455-XY-YTM;SKG;BLQ;advanced condition failed
XY-YTM;07-10-2015;07-10-2015;07-10-2015;07-10-2015;false;08;061015-ANR-AOI-3186-XY-YTM;AOI;ANR;advanced condition failed
XY-ALV;19-06-2012;19-06-2012;19-06-2012;19-06-2012;false;61;180612-CIY-BRI-2553-XY-ALV;BRI;CIY;advanced condition failed
XY-CMJ;30-12-2010;30-12-2010;30-12-2010;30-12-2010;false;97;291210-CLJ-NYO-4817-XY-CMJ;NYO;CLJ;advanced condition failed
XY-NMY;21-04-2011;21-04-2011;21-04-2011;21-04-2011;false;57;200411-FKB-SEN-2954-XY-NMY;SEN;FKB;advanced condition failed
XY-NHZ;26-03-2014;26-03-2014;26-03-2014;26-03-2014;false;76;250314-TOS-RIX-2854-XY-NHZ;RIX;TOS;advanced condition failed
XY-JXR;06-02-2016;06-02-2016;06-02-2016;06-02-2016;false;47;050216-KRK-LCA-8869-XY-JXR;LCA;KRK;advanced condition failed
XY-MBJ;12-04-2015;12-04-2015;12-04-2015;12-04-2015;false;13;110415-OSL-IEV-8178-XY-MBJ;IEV;OSL;advanced condition failed
XY-LQZ;22-03-2015;22-03-2015;22-03-2015;22-03-2015;false;;210315-MAN-HHN-7414-XY-LQZ;HHN;MAN;advanced condition failed
XY-LQZ;14-05-2013;14-05-2013;14-05-2013;14-05-2013;false;01;130513-BOO-FUE-7719-XY-LQZ;FUE;BOO;advanced condition failed
XY-ALV;21-06-2015;21-06-2015;21-06-2015;21-06-2015;false;26;200615-MAN-ADB-8258-XY-ALV;ADB;MAN;advanced condition failed
XY-NMY;12-03-2015;12-03-2015;12-03-2015;12-03-2015;false;;110315-ALA-PDL-7993-XY-NMY;PDL;ALA;advanced condition failed
XY-YTM;24-06-2012;24-06-2012;24-06-2012;24-06-2012;false;64;230612-KRK-IEV-4345-XY-YTM;IEV;KRK;advanced condition failed
XY-FBA;02-10-2013;02-10-2013;02-10-2013;02-10-2013;false;97;011013-DME-PMI-1598-XY-FBA;PMI;DME;advanced condition failed
XY-IWX;22-04-2016;22-04-2016;22-04-2016;22-04-2016;false;47;210416-PDL-NYO-5154-XY-IWX;NYO;PDL;advanced condition failed
XY-MBJ;22-10-2012;22-10-2012;22-10-2012;22-10-2012;false;28;211012-INI-GRQ-3119-XY-MBJ;GRQ;INI;advanced condition failed
XY-LQZ;06-02-2014;06-02-2014;06-02-2014;06-02-2014;false;22;050214-ZAG-MAN-1119-XY-LQZ;MAN;ZAG;advanced condition failed
XY-ZDY;03-06-2010;03-06-2010;;;true;  ;020610-TLL-CGN-4444-XY-ZDY;CGN;TLL;advanced condition failed
XY-NHZ;11-04-2014;11-04-2014;;;true;  ;100414-OPO-LCY-8768-XY-NHZ;LCY;OPO;advanced condition failed
XY-FBA;02-03-2014;02-03-2014;;;true;  ;010314-BCN-XRY-7748-XY-FBA;XRY;BCN;advanced condition failed
XY-ZWJ;25-03-2012;25-03-2012;;;true;  ;240312-TXL-EVN-7263-XY-ZWJ;EVN;TXL;advanced condition failed
XY-ZWJ;31-05-2016;31-05-2016;;;true;  ;300516-AAR-FUE-7145-XY-ZWJ;FUE;AAR;advanced condition failed
XY-ZWJ;26-06-2014;26-06-2014;;;true;  ;250614-DSA-INI-4915-XY-ZWJ;INI;DSA;advanced condition failed
XY-IWX;10-08-2014;10-08-2014;;;true;  ;090814-CPH-PIK-1376-XY-IWX;PIK;CPH;advanced condition failed
XY-ZMF;28-04-2011;28-04-2011;;;true;  ;270411-MSQ-MXP-9341-XY-ZMF;MXP;MSQ;advanced condition failed
XY-NHZ;19-06-2016;19-06-2016;;;true;  ;180616-PSA-TXL-8616-XY-NHZ;TXL;PSA;advanced condition failed
XY-YAZ;27-04-2013;27-04-2013;;;true;  ;260413-GOA-AHO-7671-XY-YAZ;AHO;GOA;advanced condition failed
XY-OZH;21-07-2014;21-07-2014;;;true;  ;200714-KSC-DTM-3435-XY-OZH;DTM;KSC;advanced condition failed
XY-NHZ;28-07-2012;28-07-2012;;;true;  ;270712-WAW-TXL-1177-XY-NHZ;TXL;WAW;advanced condition failed
XY-ZMF;23-09-2012;23-09-2012;;;true;  ;220912-FLR-IEV-5193-XY-ZMF;IEV;FLR;advanced condition failed
XY-NMY;22-04-2016;22-04-2016;;;true;  ;210416-DUB-TLS-9855-XY-NMY;TLS;DUB;advanced condition failed
XY-FBA;18-04-2012;18-04-2012;;;true;  ;170412-AYT-SXB-8886-XY-FBA;SXB;AYT;advanced condition failed
XY-CMJ;10-07-2015;10-07-2015;;;true;  ;090715-KBP-SXF-4169-XY-CMJ;SXF;KBP;advanced condition failed
XY-OHF;09-07-2013;09-07-2013;;;true;  ;080713-LPA-LBA-7873-XY-OHF;LBA;LPA;advanced condition failed
XY-LYP;29-10-2011;29-10-2011;;;true;  ;281011-CTA-KRK-1128-XY-LYP;KRK;CTA;advanced condition failed
XY-OHF;06-10-2011;06-10-2011;;;true;  ;051011-PRN-TRF-6898-XY-OHF;TRF;PRN;advanced condition failed
XY-CMJ;07-09-2011;07-09-2011;;;true;  ;060911-AAL-BES-8915-XY-CMJ;BES;AAL;advanced condition failed
XY-ZDY;17-04-2016;17-04-2016;;;true;  ;160416-VIE-BOO-1721-XY-ZDY;BOO;VIE;advanced condition failed
XY-ALV;18-12-2012;18-12-2012;;;true;  ;171212-LIN-HAJ-8881-XY-ALV;HAJ;LIN;advanced condition failed
XY-OHF;18-07-2015;18-07-2015;;;true;  ;170715-LGW-TLN-8227-XY-OHF;TLN;LGW;advanced condition failed
XY-PZC;16-10-2011;16-10-2011;;;true;  ;151011-LYS-LIN-3295-XY-PZC;LIN;LYS;advanced condition failed
XY-NHZ;21-03-2012;21-03-2012;;;true;  ;200312-LGW-PIK-4819-XY-NHZ;PIK;LGW;advanced condition failed
XY-MBJ;09-07-2014;09-07-2014;;;true;  ;080714-GOA-BJV-1415-XY-MBJ;BJV;GOA;advanced condition failed
XY-LYP;07-05-2015;07-05-2015;;;true;  ;060515-TFS-PSA-8565-XY-LYP;PSA;TFS;advanced condition failed
XY-CMJ;08-06-2012;08-06-2012;;;true;  ;070612-TRN-HER-7252-XY-CMJ;HER;TRN;advanced condition failed
XY-YAZ;09-08-2014;09-08-2014;;;true;  ;080814-CGN-AGP-9667-XY-YAZ;AGP;CGN;advanced condition failed
XY-PZC;30-07-2014;30-07-2014;;;true;  ;290714-VIE-SCQ-3811-XY-PZC;SCQ;VIE;advanced condition failed
XY-LYP;09-04-2011;09-04-2011;;;true;  ;080411-FLR-MAH-7623-XY-LYP;MAH;FLR;advanced condition failed
XY-ALV;21-02-2016;21-02-2016;;;true;  ;200216-DSA-NCE-2576-XY-ALV;NCE;DSA;advanced condition failed
XY-CMJ;28-10-2012;28-10-2012;;;true;  ;271012-RHO-LPA-7317-XY-CMJ;LPA;RHO;advanced condition failed
XY-OFW;22-02-2011;22-02-2011;;;true;  ;210211-OVB-DME-4582-XY-OFW;DME;OVB;advanced condition failed
XY-ALV;20-05-2011;20-05-2011;;;true;  ;190511-RNS-RUN-2381-XY-ALV;RUN;RNS;advanced condition failed
XY-OFW;07-01-2017;07-01-2017;;;true;  ;060117-LIS-LEJ-6166-XY-OFW;LEJ;LIS;advanced condition failed
XY-LYP;23-07-2014;23-07-2014;;;true;  ;220714-ATH-TRF-2791-XY-LYP;TRF;ATH;advanced condition failed
XY-OHF;19-06-2013;19-06-2013;;;true;  ;180613-FDH-GOT-2968-XY-OHF;GOT;FDH;advanced condition failed
XY-CMJ;23-08-2015;23-08-2015;;;true;  ;220815-EIN-EDI-2343-XY-CMJ;EDI;EIN;advanced condition failed
XY-OFW;04-11-2010;04-11-2010;;;true;  ;031110-SUF-NUE-6348-XY-OFW;NUE;SUF;advanced condition failed
XY-YTM;25-07-2010;25-07-2010;;;true;  ;240710-BRQ-NRN-1775-XY-YTM;NRN;BRQ;advanced condition failed
XY-OFW;07-03-2011;07-03-2011;;;true;  ;060311-RTM-BER-2782-XY-OFW;BER;RTM;advanced condition failed
XY-ZMF;20-07-2013;20-07-2013;;;true;  ;190713-TGD-BTS-8486-XY-ZMF;BTS;TGD;advanced condition failed
XY-LQZ;20-12-2016;20-12-2016;;;true;  ;191216-LYS-ALA-8633-XY-LQZ;ALA;LYS;advanced condition failed
XY-ZDY;12-06-2012;12-06-2012;;;true;  ;110612-OVB-PSR-9852-XY-ZDY;PSR;OVB;advanced condition failed
XY-JXR;13-05-2010;13-05-2010;;;true;  ;120510-OVD-ODS-4862-XY-JXR;ODS;OVD;advanced condition failed
XY-JXR;18-08-2012;18-08-2012;;;true;  ;170812-FLR-BRS-9812-XY-JXR;BRS;FLR;advanced condition failed
XY-YAZ;22-12-2016;22-12-2016;;;true;  ;211216-ZTH-SCQ-7974-XY-YAZ;SCQ;ZTH;advanced condition failed
XY-IWX;17-09-2015;17-09-2015;;;true;  ;160915-HAU-OUL-5318-XY-IWX;OUL;HAU;advanced condition failed
XY-JXR;26-08-2015;26-08-2015;;;true;  ;250815-GYD-NCE-2533-XY-JXR;NCE;GYD;advanced condition failed
XY-CMJ;23-09-2010;23-09-2010;;;true;  ;220910-ATH-MAH-5336-XY-CMJ;MAH;ATH;advanced condition failed
XY-IOO;12-06-2013;12-06-2013;;;true;  ;110613-RHO-RIX-3989-XY-IOO;RIX;RHO;advanced condition failed
XY-NHZ;27-08-2010;27-08-2010;;;true;  ;260810-OUL-BMA-4136-XY-NHZ;BMA;OUL;advanced condition failed
XY-FBA;31-07-2015;31-07-2015;;;true;  ;300715-ZTH-ATH-3316-XY-FBA;ATH;ZTH;advanced condition failed
XY-ALV;27-06-2010;27-06-2010;;;true;  ;260610-GYD-SEN-9731-XY-ALV;SEN;GYD;advanced condition failed
XY-NMY;06-06-2012;06-06-2012;;;true;  ;050612-NCL-KRK-2624-XY-NMY;KRK;NCL;advanced condition failed
XY-OHF;15-06-2014;15-06-2014;;;true;  ;140614-VST-BEG-5337-XY-OHF;BEG;VST;advanced condition failed
XY-OZH;20-09-2015;20-09-2015;;;true;  ;190915-ODS-HAU-8947-XY-OZH;HAU;ODS;advanced condition failed
XY-OZH;29-07-2016;29-07-2016;;;true;  ;280716-BGY-KGS-3194-XY-OZH;KGS;BGY;advanced condition failed
